ID	CHOICE	COST1	SIZE1	STORAGE1	CAM1	OS1	COST2	SIZE2	STORAGE2	CAM2	OS2	COST3	SIZE3	STORAGE3	CAM3	OS3	GENDER	AGE	AVAIL1	AVAIL2	AVAIL3
123	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
123	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
124	1	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
124	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
124	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	3	1	1	1
124	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
124	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
124	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
124	2	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
124	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
124	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
124	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
124	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
124	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
124	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
124	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
124	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
124	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
125	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	3	1	1	1
125	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	3	1	1	1
125	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
125	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
125	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
125	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	3	1	1	1
125	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
125	1	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
125	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
125	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
125	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
125	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
125	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
125	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
125	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
125	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
